user,sku,category,query,click_time,query_time
490c42aba159150e27767be3fc28365a9a4ddad3,1623912,pcmcat247400050000,LaborDay_Computers_20110902,"2011-09-05 21:39:55.757","2011-09-05 21:39:00.564"
4924cf143ea3e8246bdc8c5330587cceef96d376,1946197,pcmcat209000050008,"motorola zoom","2011-08-30 00:00:56.273","2011-08-30 00:00:45.385"
4924fffe06361dd9a066599c6b1648b83ca48dbb,3674224,pcmcat247400050000,"sony 46 inch smart t v l e d","2011-10-24 18:53:51.541","2011-10-24 18:51:45.388"
4926789448cb88931da0adad5a5a0963bbb61e30,1251336,abcat0715007,"playstation 3","2011-10-19 23:53:56.798","2011-10-19 23:53:41.84"
4926789448cb88931da0adad5a5a0963bbb61e30,3005219,pcmcat209400050001,"record player","2011-10-25 23:26:00.93","2011-10-25 23:25:52.797"
4929e886a543d99db2746d2e20f0357c78593914,2842056,pcmcat209000050008,hptouch,"2011-09-01 20:14:31.149","2011-09-01 20:14:18.776"
492d24c4aa3441c0f9cef962e06ee745ad8897b7,2173056,abcat0703002,"batman arkham city","2011-10-03 12:42:30.512","2011-10-03 12:41:20.53"
492e01250594f1b141cf1bb48e76e89d8edcfae6,2658077,pcmcat190000050013,Mac,"2011-09-28 23:38:08.106","2011-09-28 23:36:30.152"
49311dd6ff5d9821ecca49de18201e1b77eb5602,1303056,abcat0508009,"15 dollar micosoft points","2011-10-18 09:36:41.145","2011-10-18 09:35:54.087"
493378f48562df498e020502e5161a9c90aa562d,9755322,pcmcat247400050001,"Mac books","2011-10-20 20:41:06.261","2011-10-20 20:39:57.392"
49374ae74075607b4e8d65bb5cbad75b65826a1c,1303056,abcat0508009,"3d blu ray the beauty and the beast","2011-10-04 10:31:19.568","2011-10-04 10:31:02.663"
493dd4008ac11f82f30ec43bf0fa81b88df3702f,2971078,pcmcat138500050001,Laptop,"2011-09-04 13:39:52.881","2011-09-04 13:39:35.159"
493ee0e9c30f91e45ae6766b38b74aa6a902c3b0,9755322,pcmcat247400050001,Apple,"2011-08-14 08:58:24.856","2011-08-14 08:55:01.418"
4947bbd85b88c695d296f784948d0616f91f4ea2,2842056,pcmcat209000050008,"Hp tablet","2011-08-21 23:20:53.345","2011-08-21 23:20:10.297"
494c4ab401b55c63f891eebbd0dc3c35bee3da1c,2339322,pcmcat209000050007,"Ipad 2","2011-10-07 07:54:41.713","2011-10-07 07:53:32.202"
494f22163a8fcbb195325dd56c7e9ff108eb0c87,1945531,pcmcat209000050007,ipad,"2011-10-11 20:43:42.105","2011-10-11 20:43:24.38"
495ca510aeb5867fd81147b02f7541a7150cbe90,3143987,cat02012,"the carter 4","2011-08-29 11:10:48.988","2011-08-29 11:09:09.42"
49601facb62805a76325e26a9ad2e54d8b3efc85,1945531,pcmcat209000050007,Ipads,"2011-10-27 02:40:08.037","2011-10-27 02:37:00.643"
4961b3ace42ee4c3b40643950087a50ca3b539f2,1980124,pcmcat180400050000,Canon,"2011-09-10 22:30:15.729","2011-09-10 22:29:40.469"
49637d864a84045872f7d4bf8cb0d71a542ac48f,1945595,pcmcat209000050007,"Ipad 2","2011-10-11 22:50:33.216","2011-10-11 22:50:02.479"
4969293b5285d0b39a71dcf760c5749fb6c13d38,2842056,pcmcat209000050008,hp,"2011-08-21 21:04:18.617","2011-08-21 21:02:47.157"
4969dec90ff07bd7b22fa83ee50fe2be0c5bdd47,2842092,pcmcat209000050008,"HP TouchPad Tablet","2011-08-27 05:00:43.649","2011-08-27 05:00:09.952"
496d475f5606fb37936e7262f9e90a3f64864134,9744971,pcmcat166000050027,"Dvr recorders","2011-09-28 20:49:21.333","2011-09-28 20:48:42.403"
4970059711124a1d7e5c752d4af3f89c760eac08,2989098,abcat0208011,phone,"2011-10-19 22:39:02.192","2011-10-19 22:38:05.044"
4972be607a8190f4c1651fb3fe51f1867a3752ba,8998506,abcat0503002,netgear,"2011-10-19 23:34:28.931","2011-10-19 23:33:58.497"
49789794f3d876880e95e1c5f30901c83310c2fa,2842056,pcmcat209000050008,touchpad,"2011-08-21 09:53:13.853","2011-08-21 09:51:46.958"
49795a7d3bd7318505b5ecd2aa148492df84cf12,1945531,pcmcat209000050007,IPad,"2011-09-26 04:15:40.647","2011-09-26 04:15:02.268"
497c75ababa5f4c8de901acfd4af354a788fd817,2138389,abcat0101001,"lcd tv","2011-10-10 21:26:35.535","2011-10-10 21:26:31.168"
497d447504af3d82e854171fe8cfd2f721b41e27,2390524,pcmcat209000050008,htc,"2011-09-11 11:34:25.147","2011-09-11 11:34:00.932"
497f06347310ad6971e556825101762035ca931b,2842092,pcmcat209000050008,Touchpad,"2011-08-22 23:54:44.063","2011-08-22 23:54:27.917"
4981abb43b03e8eac39436c41830ac337656adab,2971078,pcmcat138500050001,laptops,"2011-09-05 18:04:50.848","2011-09-05 18:04:09.352"
49825888f5645527f88ba68bf8738b5b2f8b9fa2,2842056,pcmcat209000050008,hp,"2011-08-21 20:29:50.986","2011-08-21 20:28:05.017"
4990c8b3d0c1fb3ccec4d8c662edd217f1d818d5,2842056,pcmcat209000050008,"Hp touchpad","2011-08-21 09:29:14.973","2011-08-21 09:29:03.529"
499fffb9ad30548e06c74450f868648035d514fc,2817582,pcmcat209000050008,"galaxy tab","2011-09-04 10:24:00.184","2011-09-04 10:23:44.443"
49ad3847f22ce8fe2710e5d67a29d1ecd4b87fad,1308088,pcmcat186100050007,"wd live","2011-09-03 08:17:18.626","2011-09-03 08:15:45.809"
49b2b1f83a394abde29cf321f845502b00123d2a,2836657,abcat0503013,modem,"2011-10-26 00:11:25.04","2011-10-26 00:10:40.587"
49b49e7c411b8f248f1ef228290e2da9044bb5f2,2842056,pcmcat209000050008,SummerSale_Computing_20110826,"2011-08-27 00:40:54.483","2011-08-27 00:38:46.79"
49b4c9b3e2cae080f84d3b84eb16d609ca7a64d6,1980124,pcmcat180400050000,"Canon t3i","2011-10-16 02:42:16.282","2011-10-16 02:41:16.963"
49c1a7ea8c6d9ad731e2da5f40cdb2e3db5d6815,9492426,pcmcat143000050007,"dre beat Headphones","2011-09-28 15:06:29.453","2011-09-28 15:05:55.134"
49c1a7ea8c6d9ad731e2da5f40cdb2e3db5d6815,9845581,pcmcat143000050011,"dre beat Headphones","2011-09-28 15:07:23.858","2011-09-28 15:05:55.134"
49c7ef2d0a1ebcecdc42f5f6ee8456656390e8c3,9225377,abcat0201011,"Sennheiser- Massive Bass Earbud Headphones Model: CX475 | SKU: 2178616","2011-09-24 11:04:53.622","2011-09-24 11:04:28.748"
49c872e3277d41bbb48c92e4fa95dd7a6cbe96a3,1257136,pcmcat231700050017,"google tv","2011-09-03 16:08:50.114","2011-09-03 16:07:20.405"
49cd3db709483cbfd0b37467f03e26722dc883d2,2539739,abcat0706001,"wii console","2011-10-07 00:09:57.178","2011-10-07 00:09:50.299"
49d73164a6f6f2fdd6cec861a95ddfa912343f22,9755322,pcmcat247400050001,Laptop,"2011-09-17 07:16:10.372","2011-09-17 07:15:11.238"
49dbb7c351202fc4a38bed2d28cb72e0247a28db,2989098,abcat0208011,"mp3 player","2011-10-25 21:03:52.776","2011-10-25 21:02:02.493"
49e1cebcb616149ee836567cd5b745e0b5a725f7,2769576,pcmcat209000050008,"toshiba thrive","2011-10-16 14:47:10.721","2011-10-16 14:46:40.373"
49e6f7aff7076e430c7e8bb7782b3cdeb7ecfb72,1257136,pcmcat231700050017,"google tv","2011-09-19 07:48:23.21","2011-09-19 07:44:51.725"
49e869071a620a1c83e289a1fa804d2b516808e8,2809771,pcmcat209000050008,"samsung galexy","2011-09-05 23:34:25.506","2011-09-05 23:33:42.07"
49e90950070b554ce92e8d9ae7fae8249ea9488c,1535836,pcmcat247400050001,Mac,"2011-09-05 14:43:50.651","2011-09-05 14:41:27.807"
49fe8384f4e1068a2c46db84619ee7d4a9e4d6f5,1853531,pcmcat164200050013,Netbook,"2011-09-05 22:54:40.611","2011-09-05 22:53:34.846"
4a00b21f8b8fdc8031e3c034aa3c6f605f1c0428,9225377,abcat0201011,ipod,"2011-10-28 00:29:47.811","2011-10-28 00:29:22.251"
4a0632ee0140d69dc6c790fc93d99885416a1e09,2620821,abcat0101001,"lcd tv","2011-10-22 07:33:37.455","2011-10-22 07:33:24.744"
4a0a38c170ebb6464fd6238f3d5ac99c1e91a875,2842092,pcmcat209000050008,tablets,"2011-09-04 17:54:05.484","2011-09-04 17:53:37.655"
4a0cc79275fce730cf59d7f7044b6ebcc5ad96a0,1945531,pcmcat209000050007,"Mirror ipad","2011-09-14 01:12:48.195","2011-09-14 01:12:23.792"
4a0cd32adc8a71a17583971de7c1a534927be0bf,2893174,abcat0101001,"lcd tv","2011-09-07 18:05:59.399","2011-09-07 18:05:55.318"
4a18763d88a3b4f3db82e4a0d6cbdda3012a3a10,3061366,abcat0703001,"ps3 system","2011-09-05 00:30:42.989","2011-09-05 00:29:22.761"
4a20081df500c98657c9df6782e5bd34f0b48208,3247045,cat02015,"transformers dark of the motransformerson","2011-10-02 13:21:52.978","2011-10-02 13:17:29.95"
4a2386313a4714700cc560766ae0db9024f0845e,2769576,pcmcat209000050008,"toshiba thrive","2011-10-18 19:37:04.183","2011-10-18 19:36:54.347"
4a2411e793e388276e07a16f38dc6e2df87bb47d,9225411,abcat0201011,"ipod video","2011-10-20 00:11:51.442","2011-10-20 00:10:33.202"
4a2e6855d7f7a541170a0f7126f5b16ae4f9cb1d,2475916,pcmcat209000050008,"Tablet asus","2011-09-26 20:41:06.208","2011-09-26 20:39:02.119"
4a2fc06903c3295208d9988a2c1029b4494a5024,2506173,pcmcat193100050014,"kindle fire","2011-10-02 10:39:16.607","2011-10-02 10:39:10.233"
4a31bbcc3952875ecd69b2256c20f9552e2c6890,2842092,pcmcat209000050008,touchpad,"2011-08-25 16:05:17.705","2011-08-25 16:04:09.208"
4a34ba601e261bfc309e27e2f692c71772a5a0b1,2138389,abcat0101001,"lcd tv","2011-10-12 03:28:52.94","2011-10-12 03:28:49.101"
4a43b9d27578199e339338888645c45c3289e6e9,1946197,pcmcat209000050008,xoom,"2011-08-29 21:04:41.659","2011-08-29 21:04:24.4"
4a45e028ef82a13ec2df4bcde6ed9f05943214d9,2845071,pcmcat247400050000,"acer aod257-1632","2011-08-13 07:36:15.399","2011-08-13 07:33:46.661"
4a48c55ba621282a9b23b6ec6dd6e6c5d6a11ed4,9755322,pcmcat247400050001,laptops,"2011-09-03 00:01:45.242","2011-09-02 23:59:03.343"
4a4a4274a0d55a12fb830c8f632cae7dcd2e2ca6,1945531,pcmcat209000050007,"Apple Ipad","2011-10-26 16:27:29.739","2011-10-26 16:24:54.132"
4a4ca8caf9d6ad4534ff4e9a65339eb23189a878,2817582,pcmcat209000050008,"Samsung galaxy","2011-09-24 01:47:44.838","2011-09-24 01:47:07.237"
4a5abde41b0a7fc275a88ddc80df9be21a5242c5,2893174,abcat0101001,"Samsung led 32","2011-10-20 15:22:05.551","2011-10-20 15:17:10.56"
4a5fcc85772ae24ac16b93ac3296d2f6777e0629,2620821,abcat0101001,"lcd tv","2011-10-22 11:09:52.445","2011-10-22 11:09:49.002"
4a5fdd6eebd706e088be85aac08beffc1ace22c5,9225411,abcat0201011,"itouch ipod","2011-09-13 20:50:44.678","2011-09-13 20:49:40.418"
4a6437e20617289077339ef238f463b2f9bd4e00,9225377,abcat0201011,"ipod touch","2011-10-22 21:11:05.214","2011-10-22 21:10:48.857"
4a6964e789c3f8f8b5012dcd3b9dbdb5553212c5,1987075,pcmcat180400050000,"Canon rebel t3","2011-09-04 15:30:47.65","2011-09-04 15:30:16.261"
4a725f260825f43672a4a700581ad6bea59b90ea,2620821,abcat0101001,"lcd tv","2011-10-22 08:13:21.357","2011-10-22 08:13:00.094"
4a74b1b57e70f175817da85b54e8dcc0e21ee8e2,1331156,pcmcat128700050041,"Apple tv","2011-08-17 10:56:21.965","2011-08-17 10:56:06.649"
4a755e8d241e9f044caf8bf037d163df6ca2fed3,2817582,pcmcat209000050008,galaxy,"2011-10-04 14:12:06.238","2011-10-04 14:10:26.398"
4a7a1be97bfb83ed2f63e2f6f5bf8fa5e53babb7,1945531,pcmcat209000050007,"ipad 2","2011-08-15 00:41:03.154","2011-08-15 00:40:19.258"
4a7f63d4eec7d784bf9b5779a871fb1bb15c7fb8,1945531,pcmcat209000050007,Ipad2,"2011-10-17 20:32:53.972","2011-10-17 20:31:53.61"
4a82398a888b22c729e9f00fb6ea2dbe9b98c8ee,9755395,pcmcat247400050001,"Apple laptop","2011-10-15 16:42:07.627","2011-10-15 16:39:17.696"
4a86a6cc03e6c6a9dace596f48a182d618675d14,9225411,abcat0201011,"iPod touch 4","2011-10-26 15:49:40.913","2011-10-26 15:45:46.425"
4a8adec15ef5a9abe4a19539f966aa6d1ebb1615,3103247,cat02015,Thor,"2011-09-13 17:06:47.591","2011-09-13 17:05:39.105"
4a8cbc343df4b7d37680a63b8de0a0d2d334c211,2817582,pcmcat209000050008,"sansung galaxy","2011-08-23 14:28:54.379","2011-08-23 14:28:43.908"
4a8e512920eba1387f0ec0551179694b17e33b93,1945531,pcmcat209000050007,IPAD,"2011-09-17 20:30:53.178","2011-09-17 20:30:10.988"
4a9a6beef1490955ae499dc630db9bc0d8072e65,2550164,cat02015,"Star wars","2011-09-03 12:04:37.478","2011-09-03 12:04:17.079"
4a9ae80f94695bb6d60140cc273d9fe396df0263,2339322,pcmcat209000050007,"ipad 2","2011-10-19 19:18:32.295","2011-10-19 19:16:05.889"
4a9bb849af6732ddeba8211d0b491df0f7d4d884,2204211,pcmcat144700050004,"sonny headphones","2011-10-28 22:02:31.883","2011-10-28 22:02:08.045"
4a9d66f8c66fae50db3f5ceab3ec2d7b91514a49,2989098,abcat0208011,"bose headphones","2011-10-26 00:00:26.087","2011-10-26 00:00:15.697"
4aabb69cf67aac5e34094ee1c70e6e674585f592,1257136,pcmcat231700050017,OnlineMidnightSale_HomeTheater_20110825,"2011-08-24 23:26:56.456","2011-08-24 23:24:39.702"
4aaea537e7d5bcf418c4f8da54cada4a2f1ca9bc,2173056,abcat0703002,"megamind 3d","2011-10-01 18:40:16.451","2011-10-01 18:37:03.992"
4aaef26c514e4d6ae3b4c03668988be1f2166c65,9755322,pcmcat247400050001,"MacBook pro","2011-09-26 14:47:24.629","2011-09-26 14:47:13.034"
4aaff0a625a10f15e446aa424967b4b6e8167782,1331156,pcmcat128700050041,"Apple tv","2011-10-08 22:13:21.796","2011-10-08 22:12:31.846"
4ac153546a45d26e96e9058ebfa02983342e96b9,3209231,cat02015,xmen,"2011-09-20 17:47:57.654","2011-09-20 17:47:43.134"
4accf341881ed36942728f31aa6c14307fcbb0de,1623912,pcmcat247400050000,FallSale_Computers_20110930,"2011-09-30 15:13:32.907","2011-09-30 15:13:02.703"
4acfdda36464b15da6ed77cf6b52097334f38768,1069212,abcat0701001,layaway,"2011-10-28 21:30:30.032","2011-10-28 21:28:39.346"
4ad6cfc5ccdae82ea7b5e6acfa59052c204c02a2,2842056,pcmcat209000050008,"Hp touchpad","2011-10-02 20:58:33.996","2011-10-02 20:58:24.454"
4ad8ae71e28927c9cc52e53b558e9df6e0dc241a,2809771,pcmcat209000050008,"samsung galaxy","2011-09-09 21:47:52.782","2011-09-09 21:47:29.23"
4adb3450d9f9d000de35e8ad0142c8d01cca51bb,2893174,abcat0101001,"lcd tv","2011-09-09 00:51:12.259","2011-09-09 00:51:07.302"
4adfd4625cb945e04ea40d327acd3cb6b0eb990d,1831054,abcat0101001,"lcd tv","2011-09-24 14:31:47.508","2011-09-24 14:31:34.355"
4ae5834aa3d5f61ad55f19d8e71ab1a879e5caee,3103247,cat02015,thor,"2011-09-02 12:53:53.436","2011-09-02 12:53:36.229"
4ae9d98b9f9dc3d55825d80d73896b2348bd7c8d,2506173,pcmcat193100050014,"Kindle fire","2011-10-16 16:08:32.889","2011-10-16 16:07:39.862"
4aebaa4471847e5f12954e8e76ec52ed03751a7d,2842092,pcmcat209000050008,"Hp tablet","2011-08-22 12:06:46.13","2011-08-22 12:05:44.331"
4af09812a8c8d585f218dafaedda1eff9326c80b,1945531,pcmcat209000050007,Ipad,"2011-09-29 05:00:28.352","2011-09-29 05:00:15.79"
4af58308b563e458df480d979d30aedfbc28a933,1945595,pcmcat209000050007,"iPad 2 wifi","2011-08-21 11:45:11.627","2011-08-21 11:44:54.342"
4af641dc230e8c614bb0f75693f0be23a527a681,2817582,pcmcat209000050008,"galaxy tablet","2011-10-15 00:44:50.453","2011-10-15 00:44:39.843"
4af69619c908c6dbb5d3384ea20b25f058dcf02d,1331156,pcmcat128700050041,"apple tv","2011-09-23 19:57:47.752","2011-09-23 19:57:25.691"
4af7b7a4f04f6a53b37ade76faff8333982c5163,2842092,pcmcat209000050008,"Hp touch","2011-09-04 19:53:34.361","2011-09-04 19:53:23.428"
4afb84a04ebe887f8d4e53e32ea4e7520829f1ec,9225377,abcat0201011,iPod,"2011-09-02 23:46:56.07","2011-09-02 23:45:43.004"
4b012ac586b2998162b6b4a2ecb02377a7271754,8998506,abcat0503002,"wifi router","2011-10-06 13:47:03.131","2011-10-06 13:45:33.641"
4b01d3e531be03814c2af64b291840789c7053c0,2925714,pcmcat247400050000,"sony vaio eh12fx","2011-08-11 11:36:21.768","2011-08-11 11:35:38.695"
4b079c79247896d903b08c7b33ebe3a505584e43,2893174,abcat0101001,"samsung ln32d405","2011-08-12 18:23:00.281","2011-08-12 18:22:49.501"
4b0a6dec75305ff18dad6ceb59e1000e799fd472,2842092,pcmcat209000050008,"HP tablet","2011-09-04 06:44:22.559","2011-09-04 06:44:06.144"
4b1fff0e97b694be3d8f8145f7054520ba8433ad,2550164,cat02015,"Star wars","2011-09-12 22:17:05.923","2011-09-12 22:16:55.745"
4b28b56676ad9cd4f52b8dab3e2484cfd95a1b98,2925714,pcmcat247400050000,"Tables Sony","2011-09-01 12:10:11.238","2011-09-01 12:09:53.419"
4b28db2971081bfc5045074baaeafbcc2a827f07,2506119,pcmcat193100050014,kindle,"2011-09-03 11:45:28.991","2011-09-03 11:44:20.81"
4b29bcd03fdec0ec6280baba79d10226eef5efb4,9755322,pcmcat247400050001,"mac laptops","2011-08-26 16:14:33.334","2011-08-26 16:13:33.934"
4b2b99a97b2dc96a7905fffbd6b89369f04173ea,9809492,pcmcat158900050018,"projector screen","2011-10-19 22:11:13.357","2011-10-19 22:10:41.032"
4b2ed4dae18f148dcb4a9f91b73ea5924e2df3e1,2842056,pcmcat209000050008,"Hp touchpad","2011-08-21 07:31:35.465","2011-08-21 07:31:20.222"
4b34377d4a19d4f20375dad875e3fca82af04a4d,2265381,pcmcat209000050008,"Play book","2011-08-21 10:30:34.935","2011-08-21 10:28:26.178"
4b347b24102b864e83e62238d6fa805d37d8f29a,2842092,pcmcat209000050008,touchpad,"2011-09-03 23:29:14.11","2011-09-03 23:28:47.466"
4b34e1893182fe05fa2dc979544c23de7f6db46d,9225377,abcat0201011,ipodtouch,"2011-08-16 18:07:38.71","2011-08-16 18:06:24.318"
4b368ac072f931311967fc8baeccb24242d8f5f2,8856865,pcmcat209700050013,"refurbished android tablets","2011-10-10 06:22:39.291","2011-10-10 06:21:45.109"
4b3bb0965608737fff3015cda9a3697fb5b41e0f,1222817,pcmcat186400050004,cameras,"2011-09-27 12:10:42.664","2011-09-27 12:09:16.997"
4b3dee433e2fde3a85d4a7c71db61c775b769e7e,2842056,pcmcat209000050008,"Hp touch pad","2011-08-24 02:13:54.974","2011-08-24 02:13:35.948"
4b42f9db238fac493f5227d0a803011898374517,2658077,pcmcat190000050013,"Up computers","2011-08-29 18:10:38.921","2011-08-29 18:06:01.541"
4b48f565e56c9255a7233c5d5d9cf7e6540148e9,3674224,pcmcat247400050000,"ddr2 desktop memory 4GB","2011-10-23 11:34:07.74","2011-10-23 11:29:13.469"
4b4bf7dc8f694e96bbcefa4d32863619aecbc8c0,3674224,pcmcat247400050000,"laptop computer","2011-10-29 15:27:35.534","2011-10-29 15:26:47.713"
4b4f7581618f463436997e44e221556c8fb87d9c,9755322,pcmcat247400050001,Mac,"2011-10-07 20:05:28.522","2011-10-07 20:04:00.746"
4b55bd09305f013bc3e75fe696d8a3be50fb662d,2620821,abcat0101001,dynex,"2011-08-16 23:16:24.154","2011-08-16 23:14:58.134"
4b5d0dcc027e879edec2158a07b33b86471ec601,9225411,abcat0201011,"iPod touch 4","2011-08-11 17:16:07.067","2011-08-11 17:15:10.458"
4b6c0f12fe2bd48a56b6da1d3a11f23ea1408f86,1517163,pcmcat193100050014,ereader,"2011-10-20 13:44:29.94","2011-10-20 13:41:57.987"
4b74cbf5f1c71452ec97f55d53be1af0070d4089,9420361,pcmcat183800050007,"Laptop charger","2011-08-17 14:22:52.367","2011-08-17 14:21:17.877"
4b751d180ce490de8b205f1162e0f7eede15c650,9225377,abcat0201011,Tv,"2011-09-05 02:44:42.029","2011-09-05 02:42:02.249"
4b76c114b771838285359e0f39935d4883befed4,2842056,pcmcat209000050008,"HP touchpad","2011-08-21 18:48:31.664","2011-08-21 18:48:19.021"
4b774185466e8aa88918b2a05df77e67f628bd2d,2658077,pcmcat190000050013,desktop,"2011-10-29 03:56:09.659","2011-10-29 03:55:41.291"
4b77cefa9bab7e4661895b5fa18e0cb2ef727642,2969477,pcmcat247400050000,toshiba,"2011-09-22 05:11:42.508","2011-09-22 05:08:02.73"
4b78b76a9136c4ca882b1e96dd23182d0b42c16e,1623912,pcmcat247400050000,Laptop,"2011-09-23 12:28:06.286","2011-09-23 12:27:20.748"
4b7e6139e8d0f815766f305bb8e516c8c8a0874f,2842056,pcmcat209000050008,"Hp tablet","2011-08-25 17:41:25.606","2011-08-25 17:41:16.147"
4b7f05d3fede6496ec04fd863566b3a53c7aa2e7,2925714,pcmcat247400050000,"Sony vaio","2011-08-13 22:33:42.364","2011-08-13 22:32:45.955"
4b82f871f1f741162947a1bf2c2463c8ea439c95,3247045,cat02015,"God of war","2011-10-19 03:34:41.429","2011-10-19 03:33:44.288"
4b836cd3cc60af01b1f6da4f2180ed32b9587120,2265381,pcmcat209000050008,Playbook,"2011-09-29 23:57:32.695","2011-09-29 23:57:22.432"
4b86fce13d93795c8cc8eefc84543de08c3209ef,1535836,pcmcat247400050001,"Mac book","2011-10-06 20:49:35.551","2011-10-06 20:48:17.156"
4b8949a594ae065f009f40545ba15ae0f64043bc,8208389,pcmcat147700050016,remots,"2011-09-23 06:07:36.043","2011-09-23 06:04:02.327"
4b89be4ae3023e873bf06bd1cbd314885fe96a5b,9755322,pcmcat247400050001,macbook,"2011-08-13 16:53:31.524","2011-08-13 16:52:43.244"
4b9d38ae280f4fa5acfd3f05f5f81c2097583783,9492426,pcmcat143000050007,"beats by dr dre","2011-09-22 14:07:43.571","2011-09-22 14:06:33.838"
4ba0ac1eae5bd48f5fb0083eaffaa723b1889055,2836657,abcat0503013,"wireless modem","2011-09-21 23:06:47.935","2011-09-21 23:06:37.595"
4ba17cc5df418c1fa130f52712acbc121db914ee,9225377,abcat0201011,ipod,"2011-09-01 17:56:04.477","2011-09-01 17:55:12.348"
4ba6dd01d04eef727da9bd9b80e7aabe03656e01,2817582,pcmcat209000050008,wireless,"2011-09-21 23:33:52.665","2011-09-21 23:31:56.8"
4ba72fbfdcd88b664f9fcbbf23a0fdc610430a5e,2738738,pcmcat164200050013,"1gb VRAM","2011-09-16 11:20:22.71","2011-09-16 11:20:07.052"
4bac8d94d9343f27712b7e4c4f034b8b940bcc9e,2375201,abcat0703008,"Madden 2012 ps3","2011-08-30 07:20:22.158","2011-08-30 07:19:10.849"
4bae2be77b15fb2afd79a2b4c40df6604c51f9a3,1222817,pcmcat180400050000,"Nikon slr","2011-10-30 13:00:35.774","2011-10-30 12:55:51.848"
4bb7287fb04af4dbae0181f5d5dd0e247ccd033c,2842056,pcmcat209000050008,"Hope touchpad","2011-08-22 14:44:43.596","2011-08-22 14:44:24.904"
4bba3ebc3c9549582225b6ab782a64554d433a32,2390524,pcmcat209000050008,"Htc flyer","2011-10-06 09:09:42.152","2011-10-06 09:08:43.045"
4bbea7fb949e75c14ae35899d923bf497821c05e,1069212,abcat0701001,"Xbox 360 slim","2011-09-11 21:33:48.946","2011-09-11 21:30:14.64"
4bc4c05b20c49eff9c2ad308acf72f95d77708e6,2842092,pcmcat209000050008,"Hp touch pad","2011-08-29 04:53:06.406","2011-08-29 04:52:53.664"
4bcd257305d6900ec0085dbf4c884e4423eb621b,2138389,abcat0101001,"lcd tv","2011-10-11 03:21:42.505","2011-10-11 03:21:37.367"
4bd3e48dcc3d121588cfdc216bf9fbfc5c07670b,3108109,pcmcat247400050001,"mac book air","2011-10-28 17:30:15.797","2011-10-28 17:30:03.532"
4bd490cbe53a2184a33339933820ab5eb27334f7,1049236,pcmcat209400050001,"Preorder iPhone 4s att","2011-10-09 13:03:36.774","2011-10-09 13:01:26.973"
4bd71c259587e3ebbeda6837d59f1526080803c2,8208389,pcmcat147700050016,playstation3,"2011-10-19 23:38:24.894","2011-10-19 23:37:40.544"
4bd842b5b2d3c6852ec86e2629dd79ae32f3ea2b,3303069,pcmcat248500050020,"wii system","2011-10-26 00:39:22.891","2011-10-26 00:38:51.695"
4bdc31e8e6bf9ff6bd453a84b627b6b97ee0bc5d,1232474,pcmcat144700050004,beats,"2011-09-06 00:03:48.109","2011-09-06 00:01:07.608"
4bdc7f7d1309ffb66c62483080a6fb62929b556a,8913606,pcmcat144700050004,Beats,"2011-10-19 23:58:45.593","2011-10-19 23:56:40.399"
4be059b2a1115419aecd6bbe4357224482006d6a,9755322,pcmcat247400050001,Macbook,"2011-10-20 10:59:42.88","2011-10-20 10:59:28.948"
4be0f56189064c0b97fb73b7d82ecf4cc72c17ed,3674224,pcmcat247400050000,"HP Pavilion","2011-10-29 09:52:25.175","2011-10-29 09:51:48.478"
